puzzle_id,initial_fen,moves,rating,source_game_key
labRF,3rr1kb/1q2Qp1p/p4Pp1/1p4B1/3Pb3/1B6/PP3RPP/R6K b - - 4 24,e4g2 f2g2 e8e7 f6e7 d8e8 a1f1 e8e7 g5e7 b7e7 f1f7,2766,iG1rdVZp
lacz9,4r1k1/pp3ppp/2pb4/8/2P3Q1/1P5P/P2BqPP1/2R3K1 w - - 1 30,c1e1 e2e1 d2e1 e8e1,1272,hMp7AYfL
ladcr,3r3k/2q4p/p3Q1p1/4b3/8/2n3P1/3pR1BP/3R3K w - - 2 40,e6e5 c7e5 e2e5 c3d1,933,B9OaVy7v
lagYh,1rr3kb/3bpp1p/1q4pB/1n2P1Q1/6nP/2PB1NN1/5PP1/2R1R1K1 w - - 1 25,g5e7 b6f2 g1h1 f2g3,1256,oAYvRsXS
lah28,4rk2/3Q1pp1/3p3p/3P4/1p6/6qP/PP4r1/3B2RK w - - 0 32,g1g2 e8e1 g2g1 e1g1,1237,2CQj6b8J
lailO,2r5/4kp1p/1pb1p1p1/2b5/Pp1B1PP1/1B2P2P/5K2/3R4 b - - 2 28,c8d8 d4f6 e7f6 d1d8,1513,HS0F4dPe
laipF,8/4P2R/pp4pp/2pQ4/P3R3/1PP2kP1/1Bq2P1P/6K1 w - - 5 30,e7e8q c2f2 g1h1 f2f1,1811,NrMxiRSh
laj0X,2k3r1/1p6/p3p3/2p5/6rp/2PPq1P1/PP3RQP/5R1K b - - 1 27,h4g3 f2f7 c8d8 f7b7 e3d3 b7b8,2719,xRNXRv8C
lajWg,4R3/6pk/6r1/7p/P5rq/2PQ4/1P3PBP/5R1K w - - 8 42,e8e6 g4g2 h2h3 h4f4 d3g6 g2g6,2213,T5MRSqs9
lakXC,2rqrbk1/1b3p1p/1nN1p1p1/8/p1RPP3/Pp5P/1P1QBPPB/2R3K1 b - - 0 25,b7c6 c4c6 c8c6 c1c6,954,D3UxZCi9
lakby,2r2rk1/p5pp/8/3pR2P/6P1/4PP2/q2pQ3/3R2K1 w - - 1 25,d1d2 a2a1 g1g2 a1e5,1875,PKuo4F8H
lamMU,8/5N1k/6p1/pp1p3p/3Qn3/P3P1KP/1P4P1/7q w - - 3 34,g3h4 h1e1 g2g3 e1g3,1355,e8FpZUX8
lanz4,2r5/1pk2p2/p4np1/q3pb2/2PR2P1/2N5/PP2B2Q/K7 b - - 0 24,f5e6 b2b4 c8h8 h2h8,2383,VJC6HQjc
lanzE,8/RR3pkp/6p1/5q2/1K6/1PP2P1P/1P1r2P1/8 b - - 4 37,g7h6 b7f7 f5e6 f3f4,2741,RAJZUyiT
lao1I,2b2bk1/8/p4pq1/1p2n2p/2p1Pp2/2P2P1p/PPB1Q1PK/1N2NR2 w - - 0 33,g2h3 g6g3 h2h1 g3h3 e2h2 h3f1 h2g1 f1g1,1460,unEPKmvc
laoic,3r2k1/p2P1p2/6p1/4Q3/4P1KP/8/P3r3/8 w - - 1 44,e5e7 e2e4 e7e4 f7f5 e4f5 g6f5,2094,qoFkbnqP
lasv8,3r2k1/p2P1pp1/5b1p/q2B4/1BQ5/6P1/P6P/7K b - - 3 32,a5b6 d5f7 g8h8 c4e4 f6e5 e4e5 b6b7 h1g1,2766,IGiy2WLu
latDN,r2qkb1r/ppp1pppp/n1b5/8/4P3/8/PPQ2PPP/RNB1KBNR w KQkq - 2 9,f1d3 a6b4 c2c4 b4d3,1192,Pscwv7vA
latuX,3r1bk1/4rq2/pp1p3p/2pP1bp1/P1P1N1p1/2BQR1P1/1P3P1P/4R1K1 b - - 7 27,d8e8 e4f6 f7f6 c3f6 f5d3 f6e7,1715,LLkhYZJi
lawOi,7r/7p/p3n1k1/1p3Rp1/5pK1/PPP2N2/8/3B4 w - - 6 46,f3g5 h7h5 g4h4 g6f5 d1c2 f5f6,1710,hvRcElsL
layyD,8/4b3/2k5/3p1p1p/N2PpP2/4P2P/3K4/8 w - - 8 64,d2e2 e7b4 a4b2 c6b5,2654,NWmE0R4A
laz2V,8/6p1/4pk1p/3pN3/5KP1/7P/8/8 w - - 7 44,h3h4 g7g5 f4e3 f6e5,1507,uNqBfsxm
lazZI,8/p6R/1p2k3/8/P3p3/1P4p1/4Kb2/8 w - - 0 41,h7a7 f2d4 e2f1 e4e3 a7h7 e3e2 f1e2 g3g2,2380,H2xS4dNs
laze3,r4k1R/1pp5/3p1bQ1/3Pp1P1/p1P2r2/5q2/PP3P2/1K5R b - - 2 28,f6h8 h1h8 f8e7 g6e6,1604,htwFw7nu
lb4sK,6k1/4n1pp/4pn2/p2pB3/Bb1Pp3/4P2P/QP3PP1/N1r2K2 w - - 1 30,f1e2 c1e1,1052,mEF7hVYz
lb55r,1r3rk1/7p/3p2pP/3P1p2/1N1Rbpq1/1BQ2n2/P4P1R/K7 b - - 0 33,f3h2 c3c7 f8f7 c7b8,2534,7Umh0jcw
lb6xv,7r/1p2kp1p/p1r1p3/3pP3/Q7/2P5/Pq3PPP/RN2K2R w KQ - 0 17,a4b4 b2b4 c3b4 c6c1 e1d2 c1h1,1150,lA9VDrZk
lb7hc,8/2p3bk/2B4p/1NPp4/3Ppr1q/Q2n3P/3N3K/5R2 w - - 0 34,c6d5 f4f2 f1f2 h4f2 h2h1 f2e1,2259,jeuBxNkR
lbADh,6k1/1p4p1/p7/6rp/4R3/1P5P/P3QP2/q6K w - - 1 40,h1h2 a1g1,945,z5HTB206
lbBZx,8/BNk4p/8/1P1p1p2/P2bp3/5nP1/4KP2/8 w - - 3 42,a7d4 f3d4 e2e3 d4b3,2546,4seOluuO
lbCko,6rk/p4p1p/1p4r1/2qPp3/P1P1P2p/5P2/1Q3RPP/1R4K1 w - - 5 29,b2e5 f7f6 e5b2 g6g2 g1f1 g2f2 b2f2 c5c4,2589,j2CrPyhT
lbDrh,1k1b4/p1pR4/PpP5/1N3p1P/1PP2p2/4pP2/4K1r1/8 w - - 4 43,e2e1 d8h4 e1f1 e3e2 f1g2 e2e1q,1803,DBK52nID
lbHbg,8/p7/7p/2Pk2pP/3p2P1/8/P1PK4/8 w - - 1 41,c5c6 d5c6 c2c4 d4c3 d2c3 c6c5 c3d3 c5d5,2450,wc04gdiz
lbHxX,2Q5/1p3pk1/p1p5/2Pp4/PP1P4/4PKP1/1b4N1/3q4 w - - 3 45,f3f4 d1f1 f4g5 f1g2,1182,oFwh1gss
lbIe6,5rk1/pppq2pp/8/8/4Q3/4RPNn/PPPr1PKP/5R2 w - - 15 23,e4e6 d7e6 e3e6 h3f4,1368,wWHYw0eT
lbIpm,r6k/p2n1prN/1pp1b3/5p2/q2PpP2/1R5R/6PP/1B1Q2K1 b - - 0 23,g7h7 h3h7 h8h7 b3h3,1635,kD2VW9cC
lbKDs,r1b1kb1r/pp1n1ppp/2n1p3/q1ppP3/N2P1P2/4BN2/PPP3PP/R2QKB1R w KQkq - 4 9,e3d2 a5a4 b2b3 a4a3,1306,SNjXYKCr
lbPms,4r3/ppp3bk/2q4p/8/2b1P3/Pn4P1/1P4BP/RQB1R1K1 b - - 0 28,b3a1 e4e5 c6g6 g2e4,1306,BgKIwYBA
lbPnI,8/p4pb1/1p2k1pp/6P1/4pP1P/P1P1B3/1P2K3/8 w - - 1 32,e3d4 g7d4 c3d4 h6g5 h4g5 e6d5 e2e3 b6b5 f4f5 g6f5,2444,t1o4mxHa
lbPyE,4n2r/4k3/1p1pb2p/1Np3p1/4P3/6B1/rPP2PPP/2KR3R w - - 0 22,b5d6 a2a1 c1d2 a1d1 h1d1 e8d6 g3d6 e7d6,1240,NfndprBb
lbRIL,4r3/8/R6R/1p6/1kp5/1P4P1/P1P4P/1K6 w - - 1 32,b1b2 c4c3 b2a1 e8e1,829,t56ssP2O
lbUrd,1k1r3r/1pp2R2/p2p4/2q1p2n/P3P1Qp/1B1P4/1PP3PP/5RK1 w - - 3 24,g1h1 h5g3 h2g3 h4g3,991,g9XSf6xC
lbVCP,8/5k2/5ppp/3K1P2/6PP/8/8/8 b - - 0 49,g6f5 g4f5 f7e7 d5c6,2023,1Gk8SJDh
lbWXY,8/1p6/p7/4pk2/PPP4p/4K2P/8/8 b - - 1 40,e5e4 a4a5 f5e5 b4b5 a6b5 c4b5,2417,zYmhwJdO
lbWZb,5rk1/5p1p/p3pb2/3p3Q/8/6RP/P1q2PP1/6K1 b - - 1 27,g8h8 h5h6 c2c1 h6c1,2123,aV7iLNBR
lbXes,8/6k1/3K1pPp/3P2r1/4B3/5P2/8/8 b - - 0 70,g5g1 d6e6 g1g5 e4f5,2785,doC2X9t9
lbah2,r1b1R3/pp3pkp/5b1p/2p4q/3p4/1Q1P2PP/PP3PBK/5R2 w - - 1 23,g2d5 c8h3 d5f7 h5f7 b3f7 g7f7 e8a8 h3f1,2280,PNjbnO8O
lbbge,8/6p1/1p1kBp1p/1Pp2P2/2P2PKP/3n4/8/8 b - - 31 52,g7g6 f5g6 d6e6 g4h5,2702,dPjJbXs7
lbcXr,8/8/6p1/6Pp/5p2/2kPKP2/8/8 w - - 0 38,e3f4 c3d4 f4g3 d4d3 g3f2 d3d4,2721,S5fyf7r1
lbexF,6k1/5pp1/2Q5/8/7p/P1Nq2PP/1P3P2/4n2K w - - 0 34,g3h4 d3h3 h1g1 e1f3 c6f3 h3f3,1720,s7thmhKM
lbfn3,r2b1r1k/2pq1ppp/1p1p1n1B/p3pN2/b3P3/2PP2QP/1P3PPN/R3R1K1 b - - 3 21,f6h5 h6g7 h5g7 g3g7,1150,dDuQXPEr
lbgzZ,3r4/1p1k1pp1/2n3p1/1pQpP3/P7/2PN1Pq1/1P4Pr/R4RK1 w - - 1 24,c5f2 h2h1 g1h1 d8h8 h1g1 g3h2,1676,eBuzD8EI
lbhH4,8/5K1r/6R1/3kBn2/5P2/8/p7/8 w - - 1 45,f7e8 h7e7 e8f8 e7e5 g6a6 e5e2,1652,SPCbLrew
lbia3,6nr/5p1p/4p1p1/3pP3/2q2P2/4PkR1/3K3P/1Q6 b - - 6 29,f3f2 b1e1,950,zMX8BOrS
lbkiE,3Qnk2/3P1p2/8/pp3Bp1/8/2p1KP2/P5q1/8 b - - 1 50,g2g1 e3e4 g1b1 e4e5 b1e1 e5d5,2731,WQCjMxSc
lbmYp,8/8/1R5p/3P2p1/6k1/P1P5/1P1R1P1K/1r2r3 w - - 0 44,b6b4 g4f3 d2d3 f3f2 d3d2 f2f3,2611,y75wmP3c
lbnZW,r5k1/1R3pp1/2pq3p/3pN3/3Pn3/1Q2P2P/r4PP1/5RK1 b - - 4 27,f7f6 b7g7 g8g7 b3b7 g7h8 e5f7,2202,RamAFtdU
lbodB,8/1p1k4/p1pN1n2/2Pp2p1/3P2P1/4PK2/8/8 b - - 15 52,f6e4 d6e4 d5e4 f3e4 d7c8 e4d3,2543,8tuubFTn
lbotW,4k1r1/2RnnpQp/q2Bp3/p2pP3/1p1P4/8/P3NPPP/6K1 w - - 1 22,g7f6 d7f6 c7e7 e8d8,1682,9beu0uFM
lbuEP,8/8/8/5p2/4k1Pp/7P/1pK5/8 w - - 0 45,g4f5 e4f5 c2b2 f5f4 b2c3 f4g3 c3d3 g3h3 d3e2 h3g2,1224,lUisgYij
lbuyp,2r2rk1/pp3ppp/8/q3p3/b2p4/PPP1Q2P/1K1N1PP1/3R1B1R w - - 0 19,d2c4 c8c4 f1c4 d4e3,1780,rc98EDhY
lbv7r,8/4kp2/2p1p1p1/2P4p/3PKP1P/2r3P1/p7/R7 w - - 3 37,a1a2 f7f5 e4e5 c3e3,914,poIHps4s
lbwGY,4r1k1/p1p2ppp/1b2q1r1/1p1p1N2/4P3/2P4Q/P4PPP/3RR1K1 w - - 0 25,e4d5 e6e1 d1e1 e8e1,985,bjIiYLEh
lbwly,8/8/1k6/6p1/P1p2pP1/1pP2P1P/1K6/8 w - - 5 53,b2a3 b6a5 a3b2 a5a4 b2a1 a4a3 a1b1 b3b2,1432,GOKcsWwy
lbwzN,rn2k2r/pb1p1p2/4pp1p/4q3/2P1N3/P2BP3/6PP/RQ2K2R b KQkq - 2 17,h8g8 b1b7 e5a1 e1f2 a1a2 d3e2,2290,ILLzzfQN
lbxKL,4r3/5ppk/2q4p/3NP3/1P2Q3/6PP/5P1K/8 b - - 2 41,h7g8 d5e7 e8e7 e4c6,1492,PtjAhHOY
lc16f,5k2/p2R2p1/2BR4/6r1/8/7p/PPr2P1P/5K2 w - - 11 32,d7a7 g5g1 f1g1 c2c1 d6d1 c1d1,1921,HcykB7bB
lc2WT,8/pp5p/6p1/1PK5/P7/2k4P/6P1/8 b - - 0 45,c3b3 a4a5 b3a4 b5b6 a7b6 c5b6,2406,bH5CcZzd
lc66d,7k/p1q1p2p/2p2bp1/4p1B1/6Q1/1P5P/P1P2rP1/3R3K b - - 2 25,f2c2 g5f6 e7f6 g4e6,2280,HWjCTOj2
lc7fc,5rk1/p4rp1/4pBQp/1b1pP3/6N1/P6P/5RPK/2q5 b - - 7 28,b5e8 f6g7 f7g7 g4h6 c1h6 f2f8 g8f8 g6h6,2397,JaivkH2D
lcAUj,8/6pp/p2k4/P1p1p3/2P1P3/5KP1/7P/8 b - - 2 39,d6e6 f3g4 e6f6 g4h5,2022,ojtq2IRG
lcAgO,r4r1k/p3q2n/7p/1p1P4/3p3P/P1pP4/1PPB2Q1/2KR3R w - - 0 25,b2c3 e7a3 c1b1 d4c3 d2c3 a3c3,1319,OMXzHSMM
lcAyT,bRr2k2/P4n2/4p1p1/8/8/8/3N4/4K3 b - - 4 46,f7d6 d2c4 f8g7 c4d6,1806,XB96vjRr
lcBgP,r2nq3/pp1kb1p1/4p1np/3p1r2/3P2Q1/2P2NB1/PP2RPPP/4R1K1 b - - 12 20,a8c8 e2e6 d8e6 g4f5,1801,9HNAt0Cl
lcDC7,8/8/8/1pk4p/2p1K3/2P5/1P4P1/8 b - - 0 49,b5b4 e4e5 b4c3 b2c3,2602,SScpQ3sa
lcEGA,r4r1k/p2R2pp/1p6/2p1p3/4Q3/7P/1q3PP1/3R2K1 w - - 0 30,e4a8 b2f2 g1h2 f8a8,1979,XApvhfiO
lcEmv,4r3/p5pp/2p2p2/6k1/3P1nP1/Q5N1/P1P2K2/4r3 b - - 3 38,e1e3 a3c5 f4d5 c5c6 e8d8 c2c4,2606,bWFHkWiG
lcGOZ,7k/6p1/p2q3p/3P4/6QP/1r4PK/6B1/8 b - - 8 46,h6h5 g4c8 h8h7 c8c2 h7g8 c2b3,2340,N4TBgVoS
lcGUj,r4brk/pp6/2pp3p/P2P4/1Pq3P1/8/RBB5/6QK b - - 1 33,f8g7 g1e3 c4d5 h1g1,2654,KIHft51h
lcJ6S,2k3r1/ppp1RQ1p/8/4K3/5P2/2P5/P5q1/8 b - - 4 32,g2e2 e5f6 e2a6 e7e6 g8g6 f7g6 a6e6 f6e6,2117,kKCsAaMh
lcKiR,8/8/6p1/4p2p/4k2P/4P1P1/5K2/8 b - - 1 45,e4d3 f2f3 e5e4 f3f4 g6g5 h4g5,1341,Pyc7QAn1
lcL9a,r4r1k/1p4p1/p6p/5q2/3Q4/2N5/PP2R1PP/4R2K w - - 0 25,d4e4 f5f1 e1f1 f8f1,839,QNA3jMVD
lcLw7,8/8/2p1R1pk/1p1n3p/3P3P/4P3/2r2PK1/2B5 w - - 5 40,c1a3 b5b4 a3b4 d5b4,1550,WjGZNlUt
lcNAn,8/3k3p/4q3/3p2p1/1P4Q1/7P/6PK/8 w - - 2 43,g4g3 e6d6 g3d6 d7d6 h2g3 d6c6 g3f2 c6b5 f2e3 b5c4,2548,MQbEtMMG
lcOBV,1k2r1bQ/pp1q4/6p1/3pbpB1/7P/8/PP3PP1/2KR1N1R w - - 1 26,g5f6 d7c6 c1b1 e5f6,2106,8wcI2SRP
lcQGz,3r1k2/1p3pp1/p2N3p/3P4/P3R3/2p4P/1q3PP1/4R1K1 b - - 0 32,c3c2 e4e8 d8e8 e1e8,816,ADFVidFl
lcRvk,r4rk1/1bq3pp/1p2p3/p1ppN3/P2P4/2PQP2P/1P4P1/R4RK1 b - - 0 24,b7a6 f1f8 g8f8 d3h7,1809,wwh0KeuX
lcS6d,2r3k1/r7/2p1p3/5p1q/1P1P1Q2/2P1P1P1/5PB1/R4K2 w - - 0 33,a1a7 h5d1,898,zmgxcw0D
lcT4A,5k2/R7/8/3KP3/5r2/6p1/8/8 w - - 2 54,d5e6 g3g2 a7a8 f8g7 a8a1 f4f1,1047,if2Sj7w5
lcT9J,6k1/p4ppp/1p2p3/2p3r1/7q/PP1P1P1P/1QP3P1/5RK1 w - - 2 31,g1h2 h4g3 h2g1 g3g2,924,422jmG92
lcVaF,rr4k1/p2nqpp1/2p1pnp1/3p4/RbPP4/2N1P3/1PQBBPPP/5RK1 b - - 8 16,d7b6 a4b4 e7b4 c3d5 b6d5 d2b4,1911,3S3QWRNP
lcW6V,1r4k1/5ppp/RNr2n2/8/1p6/1P6/1KP2PPP/4R3 w - - 5 25,b6d7 c6a6 d7b8 a6b6 b8d7 f6d7,1986,SVenvMzv
lcWAL,4k3/8/2K2bp1/1pP2p1p/pP3P1P/P5P1/8/8 b - - 0 56,f6b2 c6b7 e8f7 c5c6,2101,LEldoGfD
lcWB8,6k1/6b1/p1R1p1pp/Pp6/8/4B1P1/1r3PKP/8 b - - 0 32,g8f7 c6c7 f7e8 c7g7,944,HdiFkpzm
lcWYA,8/8/7p/5p2/5P2/1PQ1Pnk1/P5P1/3qN1K1 w - - 9 42,g1f1 f3d2 c3d2 d1d2,1679,IZpGcPBD
lcc4n,6R1/p7/1p2k3/8/4n3/2P1P1p1/PP6/2K5 w - - 0 40,c1d1 e6f7 g8g3 e4g3,2231,gGsrH7Ak
lccz1,4r1k1/p6p/6p1/1P3pn1/P1p2K2/6P1/3N2PP/2R5 w - - 0 29,d2c4 e8e4 f4g5 g8g7 h2h3 h7h6,2025,YygcRqC2
lcdi7,8/2k5/P2b4/1P1K1p2/8/8/8/8 b - - 0 49,f5f4 a6a7 c7b7 d5d6 b7a7 d6c7 f4f3 b5b6 a7a6 b6b7,2207,GU4ITqJV
lceeZ,r4rk1/pR4pp/2p2n2/4BQ2/2q5/2P5/6PP/5R1K b - - 0 25,a8e8 b7g7 g8g7 f5g5 g7h8 f1f6 e8e5 f6f8 c4g8 f8g8,2423,rYmz93nL
lcjxu,4r1k1/1pBR1pp1/5b1p/8/8/1Pn3P1/P3PP1P/2R3K1 w - - 2 27,e2e3 c3e2 g1f1 e2c1,835,ZQRsMIQw
lcllE,3r1rk1/pp3p2/5RpQ/4n2P/2p5/P7/6P1/7K w - - 1 26,h5g6 d8d1 h1h2 e5g4 h2g3 g4h6,1145,WIU267g9
lcmfA,8/6p1/7p/5Qn1/6K1/3k1PP1/7q/8 b - - 4 51,d3e2 f5c2 e2e3 c2h2,1563,AHlUDUal
lcoHQ,r3r1k1/pp1qnppp/n1pb4/3p4/3P4/2NB1NPb/PPPBQP1P/R3R1K1 w - - 5 13,d3h7 g8h7 f3g5 h7g6 g5h3 d7h3,2329,JQueFaEL
lcp0v,8/5p2/6p1/5k1p/5P2/6PP/r7/6RK w - - 6 41,g1g2 a2g2 h1g2 f5e4 g2f2 h5h4,2472,ixLLJcFr
lcprl,3r4/1pqk1p2/2pb4/8/7Q/8/P4rb1/3RR1K1 b - - 3 36,f2a2 h4g4 f7f5 g4f5,1812,S1hF5ONC
lcq7A,5K2/8/5P2/kpp5/p7/8/4r3/5R2 b - - 1 60,b5b4 f6f7 b4b3 f8g8,2377,PW1QlidU
lcqpS,r7/2p1kp1Q/p3p2p/4q1p1/8/P3P2P/1rP2PP1/3R1RK1 w - - 0 23,h7h6 a8h8 h6h8 e5h8,1369,smDgaRdl
lcr5k,2r3k1/pp3p1p/4PPp1/3p4/4r3/1P4QP/P1q3P1/b4R1K b - - 0 25,c8c3 g3d6 c3c8 e6f7 g8f7 d6d7,2580,TFk4NMZa
lcsV2,r5k1/p1p2ppp/2pb4/8/5q2/2NP3P/PPP2PP1/R3Q1K1 w - - 0 16,e1e4 f4h2 g1f1 h2h1 f1e2 h1a1,1006,37XZPuca
lcttG,4r1k1/r1P2p2/6p1/B2pP3/1P3P1p/3Q2Pq/8/2R3K1 w - - 0 34,d3d5 h3g3 d5g2 g3e3 g2f2 e3c1,1273,xLXKy7OZ
lcwqS,8/6p1/5p1p/3R3P/3K1Pk1/4P3/8/5r2 w - - 4 61,d5d7 f1d1 d4c4 d1d7,843,4eo2tkKS
lcx1o,r3r1k1/pq3np1/1p1BBbQ1/2p4R/8/P7/1P4PP/2R3K1 b - - 9 30,e8e6 g6h7,825,58jmMfiw
lcxfY,r2q1rk1/p4ppp/2p1p3/3pP3/1P2nQ2/8/P1P1NPPP/R4RK1 b - - 2 17,c6c5 f2f3 c5b4 f3e4,1781,XJBT5lNM
lcxpj,3R1bk1/1bB2p1p/p4Pp1/6PP/5Q2/1Pq4K/P3r3/6R1 w - - 8 43,g1g3 c3e1 d8f8 g8f8 f4d6 f8g8,2639,oUPVy13C
ld0Mk,4r2r/ppqb2p1/3b1k2/2p1P3/3np3/2BPQ3/PPP3PP/4RRK1 b - - 0 21,f6g6 e3g3 g6h7 e5d6,2314,0znMNb0Q
ld0gj,8/8/P7/3R3p/4p3/5p1P/4K1k1/8 w - - 0 49,e2e1 f3f2 e1e2 f2f1q,856,pOLUKc77
ld1ZR,7r/1k2qppp/1p3n2/p7/3rpB2/5P2/1P2Q1PP/R1R4K b - - 3 24,h8c8 c1c8 b7c8 e2a6 c8d7 a6b5 d7d8 b5b6,2435,qaZjRZZO
ld2qR,8/1r2p3/1B3k1p/P1p2p1P/3P4/4n3/8/2K2R2 w - - 0 41,d4c5 e3f1 c5c6 b7b8,1300,iJGASHxp
ld301,8/7p/4p1p1/1k2p3/1P2PPKP/6P1/8/8 w - - 5 40,f4e5 h7h6 g4f3 b5b4,1898,ZKxVch25
ld4nW,2b5/p3kpp1/1p3p1p/3P3B/PP1K1P1P/6P1/8/8 b - - 0 38,a7a5 b4a5 b6a5 d4c5,1537,cGYNLfVH
ld6i4,8/4kp1p/p1Pnp1p1/4K3/2P5/1BB2P1P/P4b2/8 w - - 4 45,c3b4 f7f6 e5f4 e6e5 f4g4 h7h5,2067,GiyR5Evh
ldBPj,6k1/8/4p2p/5pp1/3KP3/6P1/5PP1/8 b - - 1 31,g8f7 e4e5 f7e7 d4c5 e7d7 c5b6,2712,cl2ODdhE
ldBX2,1kr5/5R2/K5p1/1Nb4p/8/2P3P1/P2r1P1P/Rb6 b - - 4 28,b1a2 f7b7 b8a8 b5c7 c8c7 b7c7,1213,r115AoqJ
ldBc9,4R3/6k1/5p2/4pP2/5rP1/6K1/8/8 b - - 6 67,g7h6 e8g8 h6h7 g8g6,2076,XOFGdUya
ldBi4,8/p1r5/6p1/6Pp/p2Kp2P/P4k2/2p5/2R1B3 w - - 0 40,d4e5 f3e3 e5f6 c7c6,2629,8hxGTVbe
ldBiG,2r2rk1/pbq5/1p1bp2p/4N1B1/3Pn3/2P3R1/P1Q3PP/1B3RK1 b - - 0 25,e4g3 c2g6 c7g7 g6e6 g8h8 e5f7 f8f7 f1f7,2643,a2TwynNO
ldCvI,r7/pb4BQ/1pnk3p/3p1Bq1/3p4/2P5/P1P3PP/5RK1 w - - 2 25,g7f8 a8f8 h7d7 d6c5 c3d4 c6d4,2305,as7yBetv
ldD6D,2r2rk1/1p3pb1/p2Bp1p1/qb1p2N1/6P1/5QN1/Pn3P2/1R2R1K1 b - - 1 26,a5d2 d6f4 c8c3 f4d2 c3f3 g5f3,2716,4V6BdfVl
ldFcz,r2qkb1r/pp3ppp/2nPp3/2p1P3/2p1n1b1/2N2N2/PP2BPPP/R1BQK2R b KQkq - 2 9,g4f3 e2f3 e4c3 f3c6 b7c6 b2c3,2023,62Autyeo
ldGVV,8/8/1p2b2p/p1k2p2/P1PpBp1P/1P1K1P2/6P1/8 w - - 0 51,e4b7 b6b5 b7a6 e6c4,2661,jDMFuh6l
ldMEk,8/7k/6p1/P6p/4pQ2/6PP/2rr1PK1/8 w - - 2 53,f4e4 d2f2 g2g1 f2e2 e4b7 h7h6 b7b1 e2g2 g1h1 g2h2,1922,7UUAkeK3
ldNoE,3R4/1p2r1k1/8/p4q2/2P1p1p1/3n4/5PP1/Q5K1 b - - 4 46,f5f6 d8g8 g7f7 g8f8 f7f8 a1f6,1320,OFOnliCH
ldO4e,r4rk1/1bp1ppb1/1p3np1/p7/P1BP2qp/1QN1P1B1/1P3PPP/2R2RK1 w - - 0 16,g3c7 g4g2,1528,IBMYbP7W
ldPDX,4rr2/pb2Nppk/1p1ppP1p/2b1n2R/4P3/2N5/PP4PP/nBB4K b - - 0 26,g7f6 c1h6 e8e7 h6f8 h7g6 h5h6 g6g5 h2h4,2100,6q25bTPy
ldQ8f,r5r1/2p1R1pk/p2p1R1p/2p2Q2/8/7P/6PK/q7 b - - 2 32,h7h8 f6h6 g7h6 f5h7,1338,OhEPdfp7
ldQEI,8/8/8/8/3P1Kp1/5p2/5Pk1/8 w - - 1 68,d4d5 g4g3 d5d6 g3f2 d6d7 f2f1q,1651,dy5S4g1X
ldTSs,8/1R6/4ppkp/4p3/4P2P/3r1P1K/6P1/8 b - - 2 38,d3d6 h4h5 g6g5 b7g7,2614,RGgTuioJ
ldUy1,2k5/2p5/2p1p1p1/2P2p2/PP3P2/2P1P3/4K2R/r7 w - - 1 35,a4a5 a1a2 e2d3 a2h2,841,51728hzV
ldV3F,3q2k1/5r1p/b5pR/2b2p2/4pP2/1Qp3P1/PP1N2P1/1K5R w - - 0 28,h6h7 d8d3 b1a1 c3b2,2243,8oCrNUmX
ldWDL,2rr2k1/1b2q2p/1p2pRpR/p3P3/P2Bp1P1/1P2P3/2PK4/7Q b - - 4 31,e7b4 d2c1 c8c2 c1c2 d8c8 c2b2,2471,0IXYyhk5
ldWYo,rnb1k2r/pp1p1ppp/1qp5/4p3/2B1P1n1/5N2/PPPP2PP/RNBQR2K w kq - 6 8,d2d4 g4f2 h1g1 f2d1,864,DX9Wsdgr
ldXoK,4r1k1/4r2p/3p2p1/3P1p2/1pP1qQ2/1P5R/6PP/5RK1 w - - 9 39,f4d6 e4d4 g1h1 e7e1 h3f3 e1f1 f3f1 d4f2 f1g1 e8e1,2442,VIKF3dZk
ldYEl,5B2/1Q5p/4k1p1/4b3/1pq5/6PP/5PK1/8 b - - 1 46,b4b3 b7e7 e6f5 e7d7 f5e4 f2f3 e4e3 f8h6,2521,oiWVJspA
ldYPp,3R4/1pr1q1kp/4r3/3Rp3/2p4p/2Q3P1/PP2P3/6K1 w - - 0 37,g3h4 e6g6 g1f1 e7f7 f1e1 g6g1 e1d2 f7f4,2373,n1dNOUH6
ldbFr,r4rk1/pQ4pb/2p5/P3N3/2BP1pP1/4nP1q/8/2R1B1K1 b - - 6 31,g8h8 e5f7 f8f7 b7a8 h7g8 c1c2,2186,lDJ5UwFf
ldbaw,r4rk1/pp4pp/q2b1p2/4pb2/4N2Q/4B1R1/PP4PP/3R2K1 b - - 3 26,a8d8 e4f6 g8f7 f6h7 a6e2 d1f1,2618,3gr1PGoB
ldbji,2r3k1/R3B1b1/1p3Pq1/1b1p4/3P1NP1/5n2/6K1/1QN1R3 b - - 0 40,g6b1 f6f7 g8f7 e7f6 f7f6 f4h5 f6g5 a7g7,2752,BbDfNfIH
ldcAD,r2q2k1/4b2p/2b2rp1/p2p1p2/P1pP2Q1/2P5/2B3PP/R1B2RK1 w - - 0 23,c2f5 f6f5 f1f5 c6d7 f5d5 d7g4,1283,AjjjMB50
ldcCN,8/p5k1/2p1rp2/5p1p/P2Pq3/5N1P/1R2nPPK/2Q5 w - - 10 34,c1e1 e4f4 h2h1 e2g3 f2g3 e6e1,1059,d05SN8pP
